,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
239,ROOFTOP,"251 W 116th St, New York, NY 10026, USA",ChIJJegNuRb2wokRVm7BrDulRN4,"251 WEST 116 STREET, Harlem-Central, Manhattan, NY, USA",40.8043583,-73.9545691,1,10026,OK,premise
240,ROOFTOP,"243 W 116th St, New York, NY 10026, USA",ChIJM-c9uBb2wokR3s1lEELCip0,"243 WEST 116 STREET, Harlem-Central, Manhattan, NY, USA",40.8041966,-73.9544184,1,10026,OK,street_address
241,ROOFTOP,"2232 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA",ChIJ3dzvOnL2wokR6NS4uALROo4,"2232 -2240 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.8132574,-73.945649,1,10027,OK,premise
242,ROOFTOP,"261 W 131st St, New York, NY 10027, USA",ChIJK6MEB3L2wokRFTFMiiqGQTQ,"261 WEST 131 STREET, Harlem-Central, Manhattan, NY, USA",40.813813,-73.9475891,1,10027,OK,premise
243,ROOFTOP,"263 W 132nd St, New York, NY 10027, USA",ChIJDSUT93H2wokR9w2N82H73SM,"263 WEST 132 STREET, Harlem-Central, Manhattan, NY, USA",40.8143703,-73.9469003,1,10027,OK,premise
244,ROOFTOP,"2252 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA",ChIJZd_mKXL2wokRQiFZhJCR44Y,"2252 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.8138326,-73.9451062,1,10027,OK,street_address
245,ROOFTOP,"2254 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA",ChIJS1SzgHH2wokRXwXu5VAyvUs,"2254 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.8139565,-73.9451438,1,10027,OK,premise
246,ROOFTOP,"2256 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA",ChIJh3fQgHH2wokRbNulaW7Qp8c,"2256 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.8140336,-73.9451438,1,10027,OK,premise
247,ROOFTOP,"2258 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA",ChIJGeElgXH2wokRl8t9vKwh4fI,"2258 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.81406399999999,-73.94497799999999,1,10027,OK,street_address
248,ROOFTOP,"204 W 133rd St, New York, NY 10030, USA",ChIJYaMjhnH2wokRFDaK-MjuZq0,"204 WEST 133 STREET, Harlem-Central, Manhattan, NY, USA",40.814163,-73.9455112,1,10030,OK,premise
249,ROOFTOP,"206 W 133rd St, New York, NY 10030, USA",ChIJHbk1iXH2wokRsWs5BviKL-I,"206 WEST 133 STREET, Harlem-Central, Manhattan, NY, USA",40.8142146,-73.945603,1,10030,OK,premise
250,ROOFTOP,"269 W 132nd St, New York, NY 10027, USA",ChIJPUr9-XH2wokRbASqp7TsQwo,"269 WEST 132 STREET, Harlem-Central, Manhattan, NY, USA",40.814435,-73.947009,1,10027,OK,street_address
251,ROOFTOP,"261 W 132nd St, New York, NY 10027, USA",ChIJXSQe93H2wokRF6ZRMnQ6EXw,"261 WEST 132 STREET, Harlem-Central, Manhattan, NY, USA",40.8143381,-73.94686279999999,1,10027,OK,street_address
252,ROOFTOP,"215 W 134th St, New York, NY 10030, USA",ChIJvykMoHH2wokRi7aY3xQjqk0,"215 WEST 134TH STREET, Harlem-Central, Manhattan, NY, USA",40.815146,-73.94483199999999,1,10030,OK,street_address
253,ROOFTOP,"2300 Adam Clayton Powell Jr Blvd, New York, NY 10030, USA",ChIJv6OjGnH2wokRKUwbAJbacxg,"2300 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.81562479999999,-73.9439606,1,10030,OK,street_address
254,ROOFTOP,"2302 Adam Clayton Powell Jr Blvd, New York, NY 10030, USA",ChIJTfv2GnH2wokRrjPuOlmk2eo,"2302 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.8156689,-73.9439039,1,10030,OK,premise
255,ROOFTOP,"2304 Adam Clayton Powell Jr Blvd, New York, NY 10030, USA",ChIJWYwBG3H2wokRXHF6oH25BAk,"2304 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.8157461,-73.94388150000002,1,10030,OK,street_address
256,ROOFTOP,"2306 Adam Clayton Powell Jr Blvd, New York, NY 10030, USA",ChIJ1-2VG3H2wokRdCrfTMHcme0,"2306 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.8157649,-73.94376609999999,1,10030,OK,premise
257,ROOFTOP,"2308 Adam Clayton Powell Jr Blvd, New York, NY 10030, USA",ChIJwYV1HHH2wokRw4SWz_b2nUo,"2308 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.8158661,-73.9438036,1,10030,OK,street_address
258,ROOFTOP,"2310 Adam Clayton Powell Jr Blvd, New York, NY 10030, USA",ChIJc3qDHnH2wokRVvbfdweIYYo,"2310 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.8159446,-73.9436743,1,10030,OK,premise
259,ROOFTOP,"242 W 136th St, New York, NY 10030, USA",ChIJJQezVXD2wokRpwGTTO1U_kg,"242 WEST 136 STREET, Harlem-Central, Manhattan, NY, USA",40.8165436,-73.9449716,1,10030,OK,premise
260,ROOFTOP,"239 W 136th St, New York, NY 10030, USA",ChIJ22Gz-XD2wokR0xdlpF_FDvQ,"239 WEST 136, Harlem-Central, Manhattan, NY, USA",40.8168099,-73.944609,1,10030,OK,street_address
261,ROOFTOP,"239 W 136th St, New York, NY 10030, USA",ChIJ22Gz-XD2wokR0xdlpF_FDvQ,"239 WEST 136, Harlem-Central, Manhattan, NY, USA",40.8168099,-73.944609,1,10030,OK,street_address
262,ROOFTOP,"239 W 136th St, New York, NY 10030, USA",ChIJ22Gz-XD2wokR0xdlpF_FDvQ,"239 WEST 136, Harlem-Central, Manhattan, NY, USA",40.8168099,-73.944609,1,10030,OK,street_address
263,ROOFTOP,"239 W 136th St, New York, NY 10030, USA",ChIJ22Gz-XD2wokR0xdlpF_FDvQ,"239 WEST 136, Harlem-Central, Manhattan, NY, USA",40.8168099,-73.944609,1,10030,OK,street_address
264,ROOFTOP,"161 Morningside Ave, New York, NY 10027, USA",ChIJ2zGehGz2wokR78osY5Hmk5E,"161 MORNINGSIDE AVENUE, Harlem-Central, Manhattan, NY, USA",40.8121037,-73.95331279999999,1,10027,OK,street_address
265,ROOFTOP,"370 W 127th St, New York, NY 10027, USA",ChIJ8aseiWz2wokRquHfIqNCqH8,"370 WEST 127TH STREET, Harlem-Central, Manhattan, NY, USA",40.8122912,-73.95267489999999,1,10027,OK,premise
266,ROOFTOP,"372 W 127th St, New York, NY 10027, USA",ChIJDcvxiGz2wokRGmOue0rRqig,"372 WEST 127 STREET, Harlem-Central, Manhattan, NY, USA",40.8123428,-73.9527667,1,10027,OK,premise
267,ROOFTOP,"175 Morningside Ave, New York, NY 10027, USA",ChIJgSfph2z2wokRluPnS0Tx4CQ,"175 MORNINGSIDE AVENUE, Harlem-Central, Manhattan, NY, USA",40.81248,-73.952939,1,10027,OK,street_address
268,ROOFTOP,"373 W 126th St, New York, NY 10027, USA",ChIJN6UchWz2wokRp7FBDy1z3NE,"373 WEST 126 STREET, Harlem-Central, Manhattan, NY, USA",40.812052,-73.95304500000002,1,10027,OK,street_address
269,ROOFTOP,"237 W 137th St, New York, NY 10030, USA",ChIJN0Yd7XD2wokR7n88xaM-ka8,"237 WEST 137 STREET, Harlem-Central, Manhattan, NY, USA",40.8174733,-73.94419090000001,1,10030,OK,premise
270,ROOFTOP,"207 W 144th St, New York, NY 10030, USA",ChIJef8IaXn2wokRStqDiUmQGs0,"207 WEST 144TH ST, 5C, Harlem-Central, Manhattan, NY, USA",40.8214993,-73.9401841,1,10030,OK,premise
271,ROOFTOP,"2484 Adam Clayton Powell Jr Blvd #2486, New York, NY 10030, USA",ChIJNxDwEHn2wokROyP0sB75Q4Y,"2484-2486 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.821344,-73.9397906,1,10030,OK,subpremise
272,ROOFTOP,"224 W 149th St, New York, NY 10039, USA",ChIJXwUiHX_2wokRZPWEfhivtq8,"224 WEST 149 STREET, Harlem-Central, Manhattan, NY, USA",40.8246498,-73.9387605,1,10039,OK,premise
273,ROOFTOP,"2913 Frederick Douglass Blvd, New York, NY 10039, USA",ChIJmx6waYD2wokRkLGJCNvYKVs,"2913 8TH AVENUE, Harlem-Central, Manhattan, NY, USA",40.828765,-73.937888,1,10039,OK,premise
274,ROOFTOP,"129 Edgecombe Ave, New York, NY 10030, USA",ChIJBQnX-nr2wokR9nddqtYAfSE,"129 EDGECOMBE AVENUE, Harlem-Central, Manhattan, NY, USA",40.820877,-73.94549599999999,1,10030,OK,street_address
275,ROOFTOP,"622 St Nicholas Ave, New York, NY 10030, USA",ChIJGYGx5nr2wokRhmvlaQFkAfM,"622 ST NICHOLAS AVENUE, Harlem-Central, Manhattan, NY, USA",40.82108729999999,-73.9459579,1,10030,OK,street_address
276,ROOFTOP,"614 St Nicholas Ave, New York, NY 10030, USA",ChIJv2Jz5nr2wokRyus8khpkgh4,"614 ST NICHOLAS AVENUE, Harlem-Central, Manhattan, NY, USA",40.8208905,-73.94592449999999,1,10030,OK,premise
277,ROOFTOP,"610 St Nicholas Ave, New York, NY 10030, USA",ChIJq02h6Hr2wokRUkuIwMWDEr0,"610 ST NICHOLAS AVENUE, Harlem-Central, Manhattan, NY, USA",40.8207814,-73.9459704,1,10030,OK,premise
278,ROOFTOP,"606 St Nicholas Ave, New York, NY 10030, USA",ChIJe8Ef6Xr2wokRJi3bhQvRKcE,"606 ST NICHOLAS AVENUE, Harlem-Central, Manhattan, NY, USA",40.820647,-73.946,1,10030,OK,street_address
279,ROOFTOP,"133 Edgecombe Ave, New York, NY 10030, USA",ChIJe9kiAnv2wokRMaLokHFEIHM,"133 EDGECOMBE AVENUE, Harlem-Central, Manhattan, NY, USA",40.8213771,-73.9452816,1,10030,OK,premise
280,ROOFTOP,"135 Edgecombe Ave, New York, NY 10030, USA",ChIJN9UwAnv2wokReEWVCDtALNw,"135 EDGECOMBE AVENUE, Harlem-Central, Manhattan, NY, USA",40.8214542,-73.9452816,1,10030,OK,premise
281,ROOFTOP,"137 Edgecombe Ave, New York, NY 10030, USA",ChIJ5SjFA3v2wokRyQKLdVVZ4RU,"137 EDGECOMBE AVENUE, Harlem-Central, Manhattan, NY, USA",40.8215248,-73.9452357,1,10030,OK,premise
282,ROOFTOP,"139 Edgecombe Ave, New York, NY 10030, USA",ChIJFSBaAXv2wokRm49f-_vqpV4,"139 EDGECOMBE AVENUE, Harlem-Central, Manhattan, NY, USA",40.8215503,-73.9451438,1,10030,OK,premise
283,ROOFTOP,"363 Edgecombe Ave, New York, NY 10031, USA",ChIJazucBX72wokRhbrmAiLv4Ys,"363 EDGECOMBE AVENUE, Harlem-Central, Manhattan, NY, USA",40.8275983,-73.94133219999999,1,10031,OK,premise
284,ROOFTOP,"40 W 127th St, New York, NY 10027, USA",ChIJy7wntwz2wokRiays6oyNLbI,"40 WEST 127TH STREET, Harlem-Central, Manhattan, NY, USA",40.8081814,-73.9430314,1,10027,OK,premise
285,ROOFTOP,"1919 Madison Ave, New York, NY 10035, USA",ChIJN1iN7Av2wokRQlYRo7JmcZM,"1919 MADISON AVENUE, 306, Harlem-Central, Manhattan, NY, USA",40.8045686,-73.9410797,2,10035,OK,premise
286,ROOFTOP,"1919 Madison Ave, New York, NY 10035, USA",ChIJN1iN7Av2wokRQlYRo7JmcZM,"1919 MADISON AVENUE, 616, Harlem-Central, Manhattan, NY, USA",40.8045686,-73.9410797,2,10035,OK,premise
287,ROOFTOP,"1919 Madison Ave, New York, NY 10035, USA",ChIJN1iN7Av2wokRQlYRo7JmcZM,"1919 MADISON AVENUE, 317, Harlem-Central, Manhattan, NY, USA",40.8045686,-73.9410797,2,10035,OK,premise
288,ROOFTOP,"2041 5th Ave, New York, NY 10035, USA",ChIJT2oTXQv2wokRspeamryeoG4,"2041 FIFTH AVENUE, 6G, Harlem-Central, Manhattan, NY, USA",40.8072295,-73.94135519999999,1,10035,OK,premise
289,ROOFTOP,"57 E 130th St, New York, NY 10037, USA",ChIJx0vEPnX2wokRZ5QXnQMsynM,"57 EAST 130 STREET, Harlem-Central, Manhattan, NY, USA",40.8088782,-73.93769759999999,1,10037,OK,street_address
290,ROOFTOP,"17-25 St Nicholas Ave, New York, NY 10026, USA",ChIJtYXPDRr2wokRfYCXhdiA8vI,"17-25 ST NICHOLAS AVENUE, Harlem-Central, Manhattan, NY, USA",40.799736,-73.9526686,1,10026,OK,street_address
291,ROOFTOP,"124 W 114th St, New York, NY 10026, USA",ChIJAeMLyBD2wokRgD_PW1PDTiY,"124 WEST 114 STREET, Harlem-Central, Manhattan, NY, USA",40.8015509,-73.9529275,1,10026,OK,street_address
292,ROOFTOP,"120 W 116th St, New York, NY 10026, USA",ChIJCQXm_RD2wokRMCfVo86D0cs,"120 WEST 116 STREET, Harlem-Central, Manhattan, NY, USA",40.8023598,-73.95115950000002,1,10026,OK,premise
293,ROOFTOP,"1917 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA",ChIJcyfQIxH2wokRPhk3SN1tQAM,"1917 ADAM C POWELL BLVD, Harlem-Central, Manhattan, NY, USA",40.8029364,-73.9523687,1,10026,OK,street_address
294,ROOFTOP,"241 W 113th St, New York, NY 10026, USA",ChIJbcqoFRf2wokR-XHYRPtYl6k,"241 WEST 113 STREET, Harlem-Central, Manhattan, NY, USA",40.8019622,-73.9552075,1,10026,OK,street_address
295,ROOFTOP,"181 W 135th St, New York, NY 10030, USA",ChIJ8xCtO3H2wokRP76i_OE3NZE,"181 WEST 135 STREET, Harlem-Central, Manhattan, NY, USA",40.815213,-73.9427329,1,10030,OK,premise
296,ROOFTOP,"239 W 116th St, New York, NY 10026, USA",ChIJUeWntxb2wokRkQpTatqfRM4,"239 WEST 116 STREET, Harlem-Central, Manhattan, NY, USA",40.8042241,-73.9542362,1,10026,OK,premise
297,ROOFTOP,"112 W 138th St, New York, NY 10030, USA",ChIJE048PXf2wokR3Im3F7PjKyY,"112 WEST 138 STREET, Harlem-Central, Manhattan, NY, USA",40.8164003,-73.9405104,1,10030,OK,street_address
298,ROOFTOP,"110 W 116th St, New York, NY 10026, USA",ChIJAaGbVRD2wokRiPbQUa4lS2c,"110 WEST 116 STREET, Harlem-Central, Manhattan, NY, USA",40.8021577,-73.95061989999999,1,10026,OK,premise
299,ROOFTOP,"2368 Adam Clayton Powell Jr Blvd, New York, NY 10030, USA",ChIJnWnlsHD2wokRk6pC4DZ-u8Y,"2368 ADAM CLAYTON POWELL BLVD., Harlem-Central, Manhattan, NY, USA",40.8176118,-73.94238849999999,1,10030,OK,premise
300,ROOFTOP,"124 E 101st St, New York, NY 10029, USA",ChIJPeqKjadYwokRKoYbchVsBN0,"124 EAST 101 STREET, Harlem-East, Manhattan, NY, USA",40.7892301,-73.94947189999999,1,10029,OK,premise
301,ROOFTOP,"168 E 111th St, New York, NY 10029, USA",ChIJGYLbagT2wokR1mmr6WEQiUk,"168 EAST 111 STREET, Harlem-East, Manhattan, NY, USA",40.7950259,-73.94339719999999,1,10029,OK,premise
302,ROOFTOP,"168 E 111th St, New York, NY 10029, USA",ChIJGYLbagT2wokR1mmr6WEQiUk,"168 EAST 111 STREET, Harlem-East, Manhattan, NY, USA",40.7950259,-73.94339719999999,1,10029,OK,premise
303,ROOFTOP,"271 Pleasant Ave, New York, NY 10029, USA",ChIJ5-6rvv31wokRMoDypYU6ewU,"271 PLEASANT AVENUE, Harlem-East, Manhattan, NY, USA",40.7941262,-73.9341566,1,10029,OK,premise
304,ROOFTOP,"352 E 116th St, New York, NY 10029, USA",ChIJQeNGiAf2wokRxlkrCpNg_bI,"352 EAST 116 STREET, Harlem-East, Manhattan, NY, USA",40.7960365,-73.93606249999999,1,10029,OK,premise
305,ROOFTOP,"412 E 120th St, New York, NY 10035, USA",ChIJl2hwJ-P1wokRbSnmIx9mzQI,"412 EAST 120 STREET, Harlem-East, Manhattan, NY, USA",40.7981624,-73.9329855,1,10035,OK,premise
306,ROOFTOP,"170 E 111th St, New York, NY 10029, USA",ChIJ1ffUagT2wokRzy170uH3S3M,"170 EAST 111 STREET, Harlem-East, Manhattan, NY, USA",40.7950001,-73.9433513,1,10029,OK,premise
307,ROOFTOP,"170 E 111th St, New York, NY 10029, USA",ChIJ1ffUagT2wokRzy170uH3S3M,"170 EAST 111 STREET, Harlem-East, Manhattan, NY, USA",40.7950001,-73.9433513,1,10029,OK,premise
308,ROOFTOP,"226 E 112th St, New York, NY 10029, USA",ChIJqehtvQb2wokRNRno_5y5QBA,"226 EAST 112 STREET, Harlem-East, Manhattan, NY, USA",40.794734,-73.9408615,1,10029,OK,premise
309,ROOFTOP,"415 E 116th St, New York, NY 10029, USA",ChIJe5ssbf31wokR3d02ABVY5vs,"415 EAST 116TH ST, Harlem-East, Manhattan, NY, USA",40.7958719,-73.934501,1,10029,OK,premise
310,ROOFTOP,"417 E 118th St, New York, NY 10035, USA",ChIJ1UCcLv31wokRkoYdSSM1jk4,"417 EAST 118 STREET, Harlem-East, Manhattan, NY, USA",40.79711,-73.9335826,1,10035,OK,premise
311,ROOFTOP,"513 E 118th St, New York, NY 10035, USA",ChIJS6BNufz1wokRP5CIeu0Gx7U,"513 EAST 118TH STREET, Harlem-East, Manhattan, NY, USA",40.796201,-73.931258,1,10035,OK,street_address
312,ROOFTOP,"511 E 118th St, New York, NY 10035, USA",ChIJEe4qufz1wokRV2ueZJQq1WU,"511 EAST 118TH STREET, Harlem-East, Manhattan, NY, USA",40.7962175,-73.9313781,1,10035,OK,premise
313,ROOFTOP,"1513 Lexington Ave, New York, NY 10029, USA",ChIJs7z8T6ZYwokRCI425tMAxGY,"1513 LEXINGTON AVENUE, 2S, Harlem-East, Manhattan, NY, USA",40.7868286,-73.9498737,1,10029,OK,premise
314,ROOFTOP,"1511 Lexington Ave, New York, NY 10029, USA",ChIJheCtWqZYwokRSVz1n0po0aA,"1511 LEXINGTON AVENUE, 8, Harlem-East, Manhattan, NY, USA",40.7868097,-73.9500115,1,10029,OK,premise
315,ROOFTOP,"118 E 102nd St, New York, NY 10029, USA",ChIJseVaXx32wokRC_bYit0o42s,"118 EAST 102ND STREET, Harlem-East, Manhattan, NY, USA",40.7897768,-73.94890939999999,1,10029,OK,premise
316,ROOFTOP,"166 E 105th St, New York, NY 10029, USA",ChIJq1D46AL2wokRWBcfhMFaUJg,"166 EAST 105 STREET, Harlem-East, Manhattan, NY, USA",40.7910894,-73.94608459999999,1,10029,OK,premise
317,ROOFTOP,"162 E 109th St, New York, NY 10029, USA",ChIJISX-gwP2wokRGSKA83qZtZs,"162-164 EAST 109 STREET, Harlem-East, Manhattan, NY, USA",40.793748,-73.944447,1,10029,OK,street_address
318,ROOFTOP,"164 E 111th St, New York, NY 10029, USA",ChIJC0hfagT2wokRdEnxslvUBas,"164 EAST 111 STREET, Harlem-East, Manhattan, NY, USA",40.7950808,-73.943512,1,10029,OK,premise
319,ROOFTOP,"164 E 111th St, New York, NY 10029, USA",ChIJC0hfagT2wokRdEnxslvUBas,"164 EAST 111 STREET, Harlem-East, Manhattan, NY, USA",40.7950808,-73.943512,1,10029,OK,premise
320,ROOFTOP,"166 E 111th St, New York, NY 10029, USA",ChIJww7vagT2wokRnJ3ZZodfJYA,"166 EAST 111 STREET, Harlem-East, Manhattan, NY, USA",40.795055,-73.9434661,1,10029,OK,premise
321,ROOFTOP,"166 E 111th St, New York, NY 10029, USA",ChIJww7vagT2wokRnJ3ZZodfJYA,"166 EAST 111 STREET, Harlem-East, Manhattan, NY, USA",40.795055,-73.9434661,1,10029,OK,premise
322,ROOFTOP,"2039 2nd Ave, New York, NY 10029, USA",ChIJJaa4FAL2wokRcZcLs6yBV80,"2039 2ND AVENUE, Harlem-East, Manhattan, NY, USA",40.7899559,-73.943264,1,10029,OK,street_address
323,ROOFTOP,"2232 1st Avenue, New York, NY 10029, USA",ChIJB8kogf31wokR2Gzb9tsafoI,"2232 1 AVENUE, Harlem-East, Manhattan, NY, USA",40.7949961,-73.9357295,1,10029,OK,premise
324,ROOFTOP,"451 E 116th St, New York, NY 10029, USA",ChIJjYahA_31wokR79RMBD8uiTU,"451 EAST 116 STREET, Harlem-East, Manhattan, NY, USA",40.795369,-73.93320369999999,1,10029,OK,premise
325,ROOFTOP,"455 E 116th St, New York, NY 10029, USA",ChIJmWVTAv31wokRdnttjBM01cE,"455 EAST 116 STREET, Harlem-East, Manhattan, NY, USA",40.7953386,-73.9332029,1,10029,OK,street_address
326,ROOFTOP,"221 E 118th St, New York, NY 10035, USA",ChIJ4VUtaQj2wokRz3UJRWcoaZk,"221 EAST 118 STREET, Harlem-East, Manhattan, NY, USA",40.7990038,-73.93794539999999,1,10035,OK,premise
327,ROOFTOP,"2321 1st Avenue, New York, NY 10035, USA",ChIJ1cCEyeL1wokRI6YcwZqRvqs,"2321 1 AVENUE, Harlem-East, Manhattan, NY, USA",40.7978781,-73.9343059,1,10035,OK,premise
328,ROOFTOP,"320 E 120th St, New York, NY 10035, USA",ChIJZ-0zluL1wokREahy58GCYck,"320 EAST 120 STREET, Harlem-East, Manhattan, NY, USA",40.798945,-73.935046,1,10035,OK,street_address
329,ROOFTOP,"235 E 105th St, New York, NY 10029, USA",ChIJC3xXQQL2wokR3TPc-0GwaN0,"235 EAST 105 STREET, Harlem-East, Manhattan, NY, USA",40.790519,-73.94368399999999,1,10029,OK,street_address
330,ROOFTOP,"346 E 105th St, New York, NY 10029, USA",ChIJX-BZ-wH2wokRJxDXFLMGrjI,"346 EAST 105 STREET, Harlem-East, Manhattan, NY, USA",40.7889486,-73.9411945,1,10029,OK,premise
331,ROOFTOP,"158 E 110th St, New York, NY 10029, USA",ChIJ07t3egT2wokRdcjtDjEhwf8,"158 EAST 110TH STREET, Harlem-East, Manhattan, NY, USA",40.7943418,-73.94413349999999,1,10029,OK,premise
332,ROOFTOP,"2034 Third Ave, New York, NY 10029, USA",ChIJWXSbJgT2wokRpuNE0ELLCa4,"2034 3RD AVENUE, Harlem-East, Manhattan, NY, USA",40.7953783,-73.9422048,1,10029,OK,premise
333,ROOFTOP,"2034 Third Ave, New York, NY 10029, USA",ChIJWXSbJgT2wokRpuNE0ELLCa4,"2034 3 AVENUE, Harlem-East, Manhattan, NY, USA",40.7953783,-73.9422048,1,10029,OK,premise
334,ROOFTOP,"2243 1st Avenue, New York, NY 10029, USA",ChIJOcWygAf2wokR1RLFAjLwuQs,"2243 1 AVENUE, Harlem-East, Manhattan, NY, USA",40.7956072,-73.9359592,1,10029,OK,premise
335,ROOFTOP,"533 W 141st St, New York, NY 10031, USA",ChIJiTwGYWT2wokREAnZiyC3J5I,"533 WEST 141 STREET, Harlem-Upper, Manhattan, NY, USA",40.8233269,-73.9509763,1,10031,OK,street_address
336,ROOFTOP,"642 W 138th St, New York, NY 10031, USA",ChIJmVLRXmb2wokR5Dyy0M5TWJc,"642 WEST 138 STREET, Harlem-Upper, Manhattan, NY, USA",40.8225982,-73.9554186,1,10031,OK,premise
337,ROOFTOP,"463 W 143rd St, New York, NY 10031, USA",ChIJQYpaq2T2wokRAHu75jSJdtM,"463 WEST 143RD STREET, Harlem-Upper, Manhattan, NY, USA",40.82386400000001,-73.947789,1,10031,OK,street_address
338,ROOFTOP,"475 W 146th St, New York, NY 10031, USA",ChIJcURMw3z2wokR-XduZb6CYZE,"475 WEST 146TH STREET, Harlem-Upper, Manhattan, NY, USA",40.8258845,-73.9464811,1,10031,OK,street_address
339,ROOFTOP,"518 W 150th St, New York, NY 10031, USA",ChIJywMRWH32wokRzCdI08Hgc7o,"518 WEST 150TH STREET, Harlem-Upper, Manhattan, NY, USA",40.828611,-73.94621149999999,1,10031,OK,premise
340,ROOFTOP,"3686 Broadway, New York, NY 10031, USA",ChIJRzHgzof2wokRvOrmDYlKak8,"3686 BROADWAY, Harlem-Upper, Manhattan, NY, USA",40.8309407,-73.9467396,1,10031,OK,premise
341,ROOFTOP,"620 W 148th St, New York, NY 10031, USA",ChIJGcUSjmL2wokRNhjx8xgZov8,"620 WEST 148 STREET, Harlem-Upper, Manhattan, NY, USA",40.828516,-73.950031,1,10031,OK,street_address
342,ROOFTOP,"455 W 141st St, New York, NY 10031, USA",ChIJQ5SGz2T2wokReWSc4ZLGXYw,"455 WEST 141 STREET, Harlem-Upper, Manhattan, NY, USA",40.822517,-73.948455,1,10031,OK,street_address
343,ROOFTOP,"423 W 147th St, New York, NY 10031, USA",ChIJMckEVHz2wokR0QoCDQsX57U,"423 WEST 147 STREET, Harlem-Upper, Manhattan, NY, USA",40.825855,-73.944476,1,10031,OK,street_address
344,ROOFTOP,"524 W 150th St, New York, NY 10031, USA",ChIJX_ZvXn32wokRwYkWuvcv7Dk,"524 WEST 150 STREET, Harlem-Upper, Manhattan, NY, USA",40.828613,-73.946406,1,10031,OK,street_address
345,ROOFTOP,"517 W 152nd St, New York, NY 10031, USA",ChIJk-7wo4f2wokRbHrR-5yl1Qw,"517 WEST 152 STREET, Harlem-Upper, Manhattan, NY, USA",40.8302239,-73.9452242,1,10031,OK,premise
346,ROOFTOP,"634 W 147th St, New York, NY 10031, USA",ChIJx1w8X2L2wokR1k9QoJ6sKOE,"634 WEST 147 STREET, Harlem-Upper, Manhattan, NY, USA",40.828027,-73.950801,1,10031,OK,street_address
347,ROOFTOP,"460 W 141st St, New York, NY 10031, USA",ChIJec1x3GT2wokR3f4SuK9ksYw,"460 WEST 141 STREET, Harlem-Upper, Manhattan, NY, USA",40.8222645,-73.94887489999999,1,10031,OK,premise
348,ROOFTOP,"453 W 141st St, New York, NY 10031, USA",ChIJ1-ORz2T2wokRJaKlOKwtJNs,"453 WEST 141 STREET, Harlem-Upper, Manhattan, NY, USA",40.8224722,-73.9484387,1,10031,OK,premise
349,ROOFTOP,"468 W 142nd St, New York, NY 10031, USA",ChIJW_UHx2T2wokRzPXvvasFAF8,"468 WEST 142, Harlem-Upper, Manhattan, NY, USA",40.82291300000001,-73.948657,1,10031,OK,street_address
350,ROOFTOP,"468 W 145th St, New York, NY 10031, USA",ChIJzYgLsXz2wokR-TAqS_TbTEk,"468 WEST 145 STREET, Harlem-Upper, Manhattan, NY, USA",40.82486859999999,-73.9472677,1,10031,OK,premise
351,ROOFTOP,"563 W 140th St, New York, NY 10031, USA",ChIJKXsrR2T2wokR8dSrmV5B3DY,"563 WEST 140 STREET, Harlem-Upper, Manhattan, NY, USA",40.823191,-73.951984,1,10031,OK,street_address
352,ROOFTOP,"542 W 142nd St, New York, NY 10031, USA",ChIJZftJe2T2wokRIhqRzb-lTdA,"542 W 142 ST, Harlem-Upper, Manhattan, NY, USA",40.8240108,-73.9511251,1,10031,OK,premise
